"indice","num_tema_cadastrado","sugerido_1","sugerido_2","sugerido_3","sugerido_4","sugerido_5","sugerido_6","similaridade_1","similaridade_2","similaridade_3","similaridade_4","similaridade_5","similaridade_6","posicao_tema_real"
6617,738,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6618,738,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6619,738,1174,1164,1170,0,0,0,57,30,13,0,0,0,0
6620,738,1174,1164,0,0,0,0,71,29,0,0,0,0,0
6621,738,1174,1170,1164,0,0,0,44,28,28,0,0,0,0
6622,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6623,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6624,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6625,737,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6626,737,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6627,737,1174,1170,1164,0,0,0,43,30,27,0,0,0,0
6628,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6629,737,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6630,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6631,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6632,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6633,737,1174,1164,1170,0,0,0,56,27,17,0,0,0,0
6634,737,1140,1170,979,1125,1124,1076,27,22,14,13,12,12,0
6635,737,1174,1170,1164,0,0,0,43,28,29,0,0,0,0
6636,737,1174,1170,1164,0,0,0,42,31,27,0,0,0,0
6637,737,1174,1170,1164,0,0,0,42,30,28,0,0,0,0
6638,737,1174,1164,1170,0,0,0,58,28,14,0,0,0,0
6639,737,1174,1170,1164,0,0,0,70,16,14,0,0,0,0
6640,737,1174,1164,1170,0,0,0,55,27,18,0,0,0,0
6641,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6642,737,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6643,737,1174,1164,1170,0,0,0,57,30,13,0,0,0,0
6644,737,1174,1164,0,0,0,0,71,29,0,0,0,0,0
6645,737,1174,1170,1164,0,0,0,44,28,28,0,0,0,0
6646,732,1080,0,0,0,0,0,100,0,0,0,0,0,0
6647,700,1076,1178,504,1125,1169,0,41,20,13,13,13,0,0
6648,571,769,1076,444,1178,1137,0,46,15,13,13,13,0,0
6649,571,1033,981,444,962,334,0,35,24,18,12,11,0,0
6650,571,1076,1046,1141,1081,0,0,60,14,13,13,0,0,0
6651,571,1033,769,1137,0,0,0,68,18,14,0,0,0,0
6652,571,1033,1193,444,1141,1169,0,47,14,13,13,13,0,0
6653,571,1033,769,1141,1193,444,0,33,26,15,13,13,0,0
6654,571,444,334,981,962,0,0,60,14,13,13,0,0,0
6655,571,1033,1141,1193,444,0,0,57,15,14,14,0,0,0
6656,570,769,1178,1137,0,0,0,73,14,13,0,0,0,0
6657,570,769,1178,0,0,0,0,86,14,0,0,0,0,0
6658,570,769,1076,444,1178,1137,0,46,15,13,13,13,0,0
6659,570,1033,981,444,962,334,0,35,24,18,12,11,0,0
6660,570,1076,1046,1141,1081,0,0,60,14,13,13,0,0,0
6661,570,1033,769,1137,0,0,0,68,18,14,0,0,0,0
6662,570,1033,1193,444,1141,1169,0,47,14,13,13,13,0,0
6663,570,1033,769,1141,1193,444,0,33,26,15,13,13,0,0
6664,570,444,334,981,962,0,0,60,14,13,13,0,0,0
6665,570,1033,1141,1193,444,0,0,57,15,14,14,0,0,0
6666,569,769,1178,1137,0,0,0,73,14,13,0,0,0,0
6667,569,769,1178,0,0,0,0,86,14,0,0,0,0,0
6668,569,1140,1076,1081,1033,339,1046,27,17,14,14,14,14,0
6669,569,769,1076,444,1178,1137,0,46,15,13,13,13,0,0
6670,569,1033,981,444,962,334,0,35,24,18,12,11,0,0
6671,569,1076,1046,1141,1081,0,0,60,14,13,13,0,0,0
6672,569,1033,769,1137,0,0,0,68,18,14,0,0,0,0
6673,569,1033,1193,444,1141,1169,0,47,14,13,13,13,0,0
6674,569,1033,769,1141,1193,444,0,33,26,15,13,13,0,0
6675,569,444,334,981,962,0,0,60,14,13,13,0,0,0
6676,569,1033,1141,1193,444,0,0,57,15,14,14,0,0,0
6677,568,769,1178,1137,0,0,0,73,14,13,0,0,0,0
6678,568,981,769,962,444,334,1076,25,20,19,13,13,10,0
6679,568,769,1178,0,0,0,0,86,14,0,0,0,0,0
6680,568,769,1076,444,1178,1137,0,46,15,13,13,13,0,0
6681,568,1033,981,444,962,334,0,35,24,18,12,11,0,0
6682,568,1076,1046,1141,1081,0,0,60,14,13,13,0,0,0
6683,568,1033,769,1137,0,0,0,68,18,14,0,0,0,0
6684,568,1033,1193,444,1141,1169,0,47,14,13,13,13,0,0
6685,568,1033,769,1141,1193,444,0,33,26,15,13,13,0,0
6686,568,444,334,981,962,0,0,60,14,13,13,0,0,0
6687,568,1033,1141,1193,444,0,0,57,15,14,14,0,0,0
6688,567,769,1178,0,0,0,0,86,14,0,0,0,0,0
6689,567,1140,1076,1081,1033,339,1046,27,17,14,14,14,14,0
6690,567,769,1076,444,1178,1137,0,46,15,13,13,13,0,0
6691,567,1033,981,444,962,334,0,35,24,18,12,11,0,0
6692,567,1076,1046,1141,1081,0,0,60,14,13,13,0,0,0
6693,567,1033,769,1137,0,0,0,68,18,14,0,0,0,0
6694,567,1033,1193,444,1141,1169,0,47,14,13,13,13,0,0
6695,567,1033,769,1141,1193,444,0,33,26,15,13,13,0,0
6696,567,444,334,981,962,0,0,60,14,13,13,0,0,0
6697,567,1033,1141,1193,444,0,0,57,15,14,14,0,0,0
6698,556,1140,1076,1081,1033,339,1046,27,17,14,14,14,14,0
6699,505,1160,504,1182,1076,0,0,39,39,12,10,0,0,0
6700,505,504,1160,1182,0,0,0,53,37,10,0,0,0,0
6701,492,1140,1178,1083,694,534,1169,33,24,11,11,11,10,0
6702,492,1140,1169,1178,1083,694,534,32,20,15,11,11,11,0
6703,480,1174,1164,1170,0,0,0,55,31,14,0,0,0,0
6704,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6705,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6706,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6707,479,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6708,479,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6709,479,1174,1170,1164,0,0,0,43,30,27,0,0,0,0
6710,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6711,479,1174,1170,1164,0,0,0,56,30,14,0,0,0,0
6712,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6713,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6714,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6715,479,1174,1164,1170,0,0,0,56,27,17,0,0,0,0
6716,479,1140,1170,979,1125,1124,1076,27,22,14,13,12,12,0
6717,479,1174,1170,1164,0,0,0,43,28,29,0,0,0,0
6718,479,1174,1170,1164,0,0,0,42,31,27,0,0,0,0
6719,479,1174,1170,1164,0,0,0,42,30,28,0,0,0,0
6720,479,1174,1164,1170,0,0,0,58,28,14,0,0,0,0
6721,479,1174,1170,1164,0,0,0,70,16,14,0,0,0,0
6722,479,1174,1164,1170,0,0,0,55,27,18,0,0,0,0
6723,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6724,479,1174,1164,1170,0,0,0,59,28,13,0,0,0,0
6725,479,1174,1164,1170,0,0,0,57,30,13,0,0,0,0
6726,479,1174,1164,0,0,0,0,71,29,0,0,0,0,0
6727,479,1174,1170,1164,0,0,0,44,28,28,0,0,0,0
6728,699,1160,504,1182,1174,1076,0,46,14,14,13,13,0,0
6729,699,1160,504,1125,1182,0,0,47,29,12,12,0,0,0
6730,698,1076,339,1109,1164,0,0,29,31,27,13,0,0,0
6731,698,1081,1076,339,1109,0,0,44,28,14,14,0,0,0
6732,698,1076,1193,1178,1124,0,0,53,22,13,12,0,0,0
6733,408,1076,1190,1081,1033,1141,0,41,20,14,13,12,0,0
6734,247,1160,1178,1081,1115,1184,0,32,28,14,13,13,0,0
6735,182,339,1060,1169,1076,1100,190,41,13,12,12,11,11,0
6736,702,1109,981,1033,444,1193,1176,28,18,14,14,13,13,0
6737,684,1125,0,0,0,0,0,100,0,0,0,0,0,0
6738,694,1083,694,534,555,1081,0,36,27,27,5,5,0,2
6739,694,694,1083,534,1090,0,0,35,29,31,5,0,0,1
6740,694,1083,694,534,555,0,0,34,30,32,4,0,0,2
6741,694,694,1083,534,555,1081,0,30,30,31,5,4,0,1
6742,694,694,1083,534,0,0,0,33,33,34,0,0,0,1
6743,694,694,1083,534,0,0,0,36,31,33,0,0,0,1
6744,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6745,694,1083,534,694,1124,555,0,36,24,24,11,5,0,3
6746,694,1083,694,534,0,0,0,38,31,31,0,0,0,2
6747,694,1083,694,534,0,0,0,38,31,31,0,0,0,2
6748,694,1083,694,534,0,0,0,42,29,29,0,0,0,2
6749,694,694,1083,534,0,0,0,35,35,30,0,0,0,1
6750,694,1090,1083,694,534,0,0,34,22,22,22,0,0,3
6751,694,1083,694,534,0,0,0,35,36,29,0,0,0,2
6752,694,1083,694,534,0,0,0,40,29,31,0,0,0,2
6753,694,1083,694,534,555,0,0,35,30,31,4,0,0,2
6754,694,694,1083,534,0,0,0,35,35,30,0,0,0,1
6755,694,1083,694,534,0,0,0,38,33,29,0,0,0,2
6756,694,1083,694,534,0,0,0,42,29,29,0,0,0,2
6757,694,1083,694,534,0,0,0,42,29,29,0,0,0,2
6758,694,1090,534,1083,694,0,0,56,22,11,11,0,0,4
6759,694,694,1083,534,1090,0,0,26,26,29,19,0,0,1
6760,694,1083,694,534,1081,0,0,30,23,25,22,0,0,2
6761,694,1083,694,534,555,0,0,35,29,32,4,0,0,2
6762,694,1083,694,534,555,0,0,35,30,31,4,0,0,2
6763,694,1090,534,0,0,0,0,85,15,0,0,0,0,0
6764,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6765,694,1083,694,534,1081,555,0,31,25,28,11,5,0,2
6766,694,694,1083,534,0,0,0,33,33,34,0,0,0,1
6767,694,1083,694,534,555,0,0,35,30,31,4,0,0,2
6768,694,1083,694,534,1081,0,0,35,26,26,13,0,0,2
6769,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6770,694,534,1083,694,1090,0,0,35,26,26,13,0,0,3
6771,694,694,1083,534,0,0,0,33,33,34,0,0,0,1
6772,694,1083,694,534,555,0,0,35,30,31,4,0,0,2
6773,694,1083,694,534,555,0,0,37,29,29,5,0,0,2
6774,694,1083,694,534,0,0,0,38,35,27,0,0,0,2
6775,694,1083,694,534,0,0,0,38,35,27,0,0,0,2
6776,694,1124,1005,0,0,0,0,85,15,0,0,0,0,0
6777,694,1083,694,534,555,1081,0,33,27,30,5,5,0,2
6778,694,1083,694,534,0,0,0,38,33,29,0,0,0,2
6779,694,1083,694,534,555,0,0,35,30,31,4,0,0,2
6780,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6781,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6782,694,694,1083,534,1031,1090,0,32,26,26,10,6,0,1
6783,694,694,1083,534,0,0,0,36,35,29,0,0,0,1
6784,694,694,1083,534,0,0,0,36,35,29,0,0,0,1
6785,694,1083,694,534,0,0,0,39,35,26,0,0,0,2
6786,694,1083,694,534,0,0,0,36,31,33,0,0,0,2
6787,694,694,1083,534,555,0,0,36,32,27,5,0,0,1
6788,694,694,1083,534,0,0,0,36,35,29,0,0,0,1
6789,694,1090,1083,694,534,0,0,46,18,18,18,0,0,3
6790,694,1090,1083,694,534,0,0,46,18,18,18,0,0,3
6791,694,694,1083,534,0,0,0,36,35,29,0,0,0,1
6792,694,1124,1081,1178,1162,1140,0,50,13,13,12,12,0,0
6793,694,1083,694,534,0,0,0,46,26,28,0,0,0,2
6794,692,979,1178,1174,1182,1140,1124,38,13,13,12,12,12,0
6795,692,979,1064,1090,1086,1178,0,41,24,12,12,11,0,0
6796,692,979,692,1080,1081,1178,1076,35,16,13,12,12,12,2
6797,692,979,939,692,1086,504,0,51,13,12,12,12,0,3
6798,692,979,1109,1178,1182,1140,0,35,27,13,13,12,0,0
6799,692,1125,979,1033,504,1169,1170,27,22,13,13,13,12,0
6800,668,1076,1046,0,0,0,0,87,13,0,0,0,0,0
6801,666,1033,1160,1142,1169,1109,0,46,14,14,13,13,0,0
6802,666,339,1109,1076,981,979,0,32,27,14,14,13,0,0
6803,666,1064,1109,339,1169,981,962,29,24,13,12,11,11,0
6804,666,1081,1057,1115,1109,0,0,45,27,15,13,0,0,0
6805,666,1140,1109,979,1018,1124,0,28,28,17,14,13,0,0
6806,660,1057,1081,1124,995,1140,0,27,27,20,13,13,0,0
6807,660,1124,1178,979,995,1081,1140,35,13,13,13,13,13,0
6808,660,1178,1140,1124,1174,1115,0,31,28,14,14,13,0,0
6809,660,1178,1169,1115,1076,1081,0,42,18,14,13,13,0,0
6810,660,1124,1140,0,0,0,0,86,14,0,0,0,0,0
6811,661,339,1076,1178,0,0,0,47,32,21,0,0,0,0
6812,661,339,1060,1178,1076,0,0,46,29,16,9,0,0,0
6813,661,339,1076,1081,1178,1088,0,50,21,11,9,9,0,0
6814,661,339,1076,1178,1142,979,0,53,19,11,9,8,0,0
6815,661,339,1076,190,1178,1088,1174,52,11,10,9,9,9,0
6816,661,339,1076,1080,1174,0,0,52,21,18,9,0,0,0
6817,661,339,1076,1080,1170,0,0,54,21,17,8,0,0,0
6818,661,339,1060,190,1178,1076,0,49,22,10,10,9,0,0
6819,661,339,1174,1076,1080,0,0,49,22,21,8,0,0,0
6820,661,339,1076,1060,1174,1169,0,49,22,11,9,9,0,0
6821,661,339,182,1076,1060,1129,1088,49,12,11,10,9,9,0
6822,661,339,1174,190,1076,0,0,40,35,14,11,0,0,0
6823,661,339,1076,1178,1169,1088,0,45,23,11,11,10,0,0
6824,661,339,1076,1060,1178,182,1169,46,12,11,11,10,10,0
6825,661,339,1076,1178,1060,0,0,47,21,20,12,0,0,0
6826,661,339,1076,1178,1162,0,0,54,20,18,8,0,0,0
6827,661,339,1076,1178,1169,0,0,49,21,21,9,0,0,0
6828,661,339,1178,1169,1076,1080,0,51,21,10,9,9,0,0
6829,661,339,1076,1178,1162,1060,1174,54,10,9,9,9,9,0
6830,661,339,1076,1060,1178,1169,190,52,11,10,10,9,8,0
6831,661,339,1178,1076,0,0,0,65,18,17,0,0,0,0
6832,661,339,1076,190,1060,182,0,47,20,12,11,10,0,0
6833,661,1076,0,0,0,0,0,100,0,0,0,0,0,0
6834,661,1076,1080,0,0,0,0,67,33,0,0,0,0,0
6835,661,339,534,1083,694,1178,1076,36,22,14,14,7,7,0
6836,661,339,1060,1125,0,0,0,50,37,13,0,0,0,0
6837,661,1076,1174,1060,182,0,0,31,28,22,19,0,0,0
6838,661,1178,1076,1169,979,0,0,40,33,14,13,0,0,0
6839,661,339,1076,1033,1178,0,0,48,23,19,10,0,0,0
6840,661,339,1080,1076,0,0,0,50,40,10,0,0,0,0
6841,661,339,1076,190,1178,1088,0,52,20,10,9,9,0,0
6842,661,339,1060,1100,182,1076,1169,47,11,11,11,10,10,0
6843,555,1081,694,1083,534,1090,0,23,19,19,23,16,0,0
6844,555,1083,694,534,0,0,0,36,31,33,0,0,0,0
6845,555,1083,534,694,1124,555,0,36,24,24,11,5,0,5
6846,555,1083,694,534,555,0,0,35,30,31,4,0,0,4
6847,555,1083,694,534,1081,0,0,35,26,26,13,0,0,0
6848,1090,1083,694,534,555,1081,0,36,27,27,5,5,0,4
6849,1090,694,1083,534,1090,0,0,35,29,31,5,0,0,4
6850,1090,1124,534,1083,694,0,0,56,22,11,11,0,0,0
6851,1090,1083,694,534,555,0,0,34,30,32,4,0,0,4
6852,1090,694,1083,534,555,1081,0,30,30,31,5,4,0,4
6853,1090,694,1083,534,1090,0,0,31,31,33,5,0,0,4
6854,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6855,1090,694,1083,534,0,0,0,36,31,33,0,0,0,0
6856,1090,1083,694,534,1081,555,0,31,25,26,12,6,0,5
6857,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6858,1090,1083,694,534,0,0,0,38,31,31,0,0,0,0
6859,1090,1083,694,534,0,0,0,38,31,31,0,0,0,0
6860,1090,1083,694,534,0,0,0,42,29,29,0,0,0,0
6861,1090,694,1083,534,1081,1090,0,30,23,26,14,7,0,5
6862,1090,694,1083,534,0,0,0,35,35,30,0,0,0,0
6863,1090,534,1083,694,1090,0,0,32,23,23,22,0,0,4
6864,1090,1083,694,534,0,0,0,42,29,29,0,0,0,0
6865,1090,1090,1083,694,534,0,0,34,22,22,22,0,0,1
6866,1090,1083,694,534,0,0,0,35,36,29,0,0,0,0
6867,1090,694,1083,534,0,0,0,35,35,30,0,0,0,0
6868,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6869,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6870,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6871,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6872,1090,1083,694,534,0,0,0,42,29,29,0,0,0,0
6873,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6874,1090,694,1083,534,0,0,0,35,35,30,0,0,0,0
6875,1090,1083,694,534,0,0,0,38,33,29,0,0,0,0
6876,1090,1083,694,534,0,0,0,42,29,29,0,0,0,0
6877,1090,1083,694,534,0,0,0,42,29,29,0,0,0,0
6878,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6879,1090,534,1081,1090,1083,694,555,24,16,16,16,16,12,3
6880,1090,1090,1083,694,534,0,0,67,11,11,11,0,0,1
6881,1090,1090,534,1083,694,0,0,56,22,11,11,0,0,1
6882,1090,1090,1083,694,534,0,0,34,22,22,22,0,0,1
6883,1090,694,1083,534,1090,0,0,26,26,29,19,0,0,4
6884,1090,1083,694,534,1081,0,0,30,23,25,22,0,0,0
6885,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6886,1090,1083,694,534,555,0,0,35,29,32,4,0,0,4
6887,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6888,1090,1083,694,534,1081,0,0,33,26,28,13,0,0,0
6889,1090,1083,1090,694,534,555,0,27,27,20,20,6,0,2
6890,1090,534,1083,694,1090,0,0,35,26,26,13,0,0,4
6891,1090,1090,534,0,0,0,0,85,15,0,0,0,0,1
6892,1090,694,1083,534,0,0,0,35,35,30,0,0,0,0
6893,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6894,1090,1083,694,534,1081,555,0,31,25,28,11,5,0,5
6895,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6896,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6897,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6898,1090,534,0,0,0,0,0,100,0,0,0,0,0,0
6899,1090,534,1090,1081,1083,694,0,27,21,18,17,17,0,2
6900,1090,534,1090,1083,694,1081,0,26,22,18,18,16,0,2
6901,1090,534,1083,694,1081,1090,0,35,17,17,16,15,0,5
6902,1090,1090,534,1083,694,0,0,59,21,10,10,0,0,1
6903,1090,1090,1081,1083,694,534,0,48,22,10,10,10,0,1
6904,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6905,1090,534,1083,694,1090,0,0,35,26,26,13,0,0,4
6906,1090,694,1083,534,0,0,0,33,33,34,0,0,0,0
6907,1090,534,1083,694,1090,0,0,35,26,26,13,0,0,4
6908,1090,1083,694,534,1090,1031,555,30,24,24,10,7,5,4
6909,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6910,1090,1083,694,534,1081,0,0,30,23,26,21,0,0,0
6911,1090,534,1083,694,1090,0,0,36,29,29,6,0,0,4
6912,1090,1083,694,534,555,0,0,37,29,29,5,0,0,4
6913,1090,1083,694,534,0,0,0,38,35,27,0,0,0,0
6914,1090,1083,694,534,0,0,0,38,35,27,0,0,0,0
6915,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6916,1090,1083,534,694,1090,0,0,26,26,26,22,0,0,4
6917,1090,1124,1005,0,0,0,0,85,15,0,0,0,0,0
6918,1090,534,694,1083,1090,0,0,33,30,22,15,0,0,4
6919,1090,1083,694,534,555,1081,0,33,27,30,5,5,0,4
6920,1090,534,1083,694,1081,1090,0,30,22,22,15,11,0,5
6921,1090,1083,694,534,0,0,0,38,33,29,0,0,0,0
6922,1090,534,0,0,0,0,0,100,0,0,0,0,0,0
6923,1090,1083,534,694,1090,555,0,31,24,24,15,6,0,4
6924,1090,1090,534,1083,694,1031,0,30,27,17,17,9,0,1
6925,1090,1083,694,534,555,0,0,35,30,31,4,0,0,4
6926,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6927,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6928,1090,694,1083,534,1031,1090,0,32,26,26,10,6,0,5
6929,1090,534,1083,694,1081,1090,0,35,17,17,17,14,0,5
6930,1090,1124,694,1081,1090,1083,534,26,21,21,12,10,10,4
6931,1090,1090,1081,534,1083,0,0,36,27,25,12,0,0,1
6932,1090,534,1083,0,0,0,0,93,7,0,0,0,0,0
6933,1090,694,1083,534,0,0,0,36,35,29,0,0,0,0
6934,1090,534,1090,1083,694,1081,0,28,22,17,17,16,0,2
6935,1090,1083,694,534,1090,1081,0,22,22,22,19,15,0,4
6936,1090,1083,694,534,1081,555,0,28,21,24,21,6,0,5
6937,1090,534,1083,0,0,0,0,93,7,0,0,0,0,0
6938,1090,694,1083,534,0,0,0,36,35,29,0,0,0,0
6939,1090,534,1083,0,0,0,0,94,6,0,0,0,0,0
6940,1090,534,1083,0,0,0,0,91,9,0,0,0,0,0
6941,1090,1083,694,534,0,0,0,39,35,26,0,0,0,0
6942,1090,534,1090,0,0,0,0,93,7,0,0,0,0,2
6943,1090,1178,1140,1076,0,0,0,58,28,14,0,0,0,0
6944,1090,534,1090,0,0,0,0,91,9,0,0,0,0,2
6945,1090,1083,694,534,1081,1090,555,24,24,24,13,9,6,5
6946,1090,1083,694,534,0,0,0,36,31,33,0,0,0,0
6947,1090,1090,1083,694,534,0,0,31,23,23,23,0,0,1
6948,1090,1090,1083,694,534,0,0,31,23,23,23,0,0,1
6949,1090,1090,1083,694,534,0,0,31,23,23,23,0,0,1
6950,1090,1090,1083,694,534,0,0,31,23,23,23,0,0,1
6951,1090,694,1083,534,0,0,0,36,35,29,0,0,0,0
6952,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6953,1090,1090,694,1083,534,0,0,45,18,18,19,0,0,1
6954,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6955,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6956,1090,1090,694,1083,534,0,0,45,18,18,19,0,0,1
6957,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6958,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6959,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6960,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6961,1090,534,1090,1083,694,1081,0,48,25,9,9,9,0,2
6962,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6963,1090,1090,1083,694,534,0,0,46,18,18,18,0,0,1
6964,1090,534,1083,694,1081,1090,0,32,23,23,15,7,0,5
6965,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6966,1090,694,1083,534,0,0,0,36,35,29,0,0,0,0
6967,1090,1124,1081,1178,1162,1140,0,50,13,13,12,12,0,0
6968,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6969,1090,534,1083,694,1090,0,0,35,26,26,13,0,0,4
6970,1090,1090,534,1083,694,0,0,56,22,11,11,0,0,1
6971,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6972,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6973,1090,1090,534,1083,694,0,0,37,27,18,18,0,0,1
6974,546,534,1083,694,1080,1081,0,30,23,23,15,9,0,0
6975,544,1057,1140,1005,1081,0,0,41,29,17,13,0,0,0
6976,544,1057,1140,1005,1081,0,0,41,29,17,13,0,0,0
6977,544,1057,1140,1081,1005,0,0,45,27,14,14,0,0,0
6978,544,1140,1057,1005,1081,0,0,42,28,16,14,0,0,0
6979,544,1140,1076,1109,1086,0,0,45,28,14,13,0,0,0
6980,542,1064,503,1076,732,0,0,59,14,14,13,0,0,0
6981,542,1080,1088,1109,0,0,0,66,19,15,0,0,0,0
6982,534,1083,694,534,555,1081,0,36,27,27,5,5,0,3
6983,534,694,1083,534,1090,0,0,35,29,31,5,0,0,3
6984,534,1124,534,1083,694,0,0,56,22,11,11,0,0,2
6985,534,1083,694,534,555,0,0,34,30,32,4,0,0,3
6986,534,694,1083,534,555,1081,0,30,30,31,5,4,0,3
6987,534,694,1083,534,1090,0,0,31,31,33,5,0,0,3
6988,534,694,1083,534,0,0,0,33,33,34,0,0,0,3
6989,534,694,1083,534,0,0,0,36,31,33,0,0,0,3
6990,534,1083,694,534,1081,555,0,31,25,26,12,6,0,3
6991,534,1083,694,534,0,0,0,36,31,33,0,0,0,3
6992,534,1083,534,694,1124,555,0,36,24,24,11,5,0,2
6993,534,1083,694,534,0,0,0,38,31,31,0,0,0,3
6994,534,1083,694,534,0,0,0,38,31,31,0,0,0,3
6995,534,1083,694,534,0,0,0,42,29,29,0,0,0,3
6996,534,694,1083,534,1081,1090,0,30,23,26,14,7,0,3
6997,534,694,1083,534,0,0,0,35,35,30,0,0,0,3
6998,534,534,1083,694,1090,0,0,32,23,23,22,0,0,1
6999,534,1083,694,534,0,0,0,42,29,29,0,0,0,3
7000,534,1090,1083,694,534,0,0,34,22,22,22,0,0,4
7001,534,1083,694,534,0,0,0,35,36,29,0,0,0,3
7002,534,694,1083,534,0,0,0,35,35,30,0,0,0,3
7003,534,694,1083,534,0,0,0,33,33,34,0,0,0,3
7004,534,694,1083,534,0,0,0,33,33,34,0,0,0,3
7005,534,1083,694,534,555,0,0,35,30,31,4,0,0,3
7006,534,1090,1083,694,534,0,0,46,18,18,18,0,0,4
7007,534,1083,694,534,0,0,0,42,29,29,0,0,0,3
7008,534,694,1083,534,0,0,0,33,33,34,0,0,0,3
7009,534,694,1083,534,0,0,0,35,35,30,0,0,0,3
7010,534,1083,694,534,0,0,0,38,33,29,0,0,0,3
7011,534,1083,694,534,0,0,0,42,29,29,0,0,0,3
7012,534,1083,694,534,0,0,0,42,29,29,0,0,0,3
7013,534,1090,1083,694,534,0,0,67,11,11,11,0,0,4
7014,534,1090,534,1083,694,0,0,56,22,11,11,0,0,2
7015,534,1090,1083,694,534,0,0,34,22,22,22,0,0,4
7016,534,694,1083,534,1090,0,0,26,26,29,19,0,0,3
7017,534,1083,694,534,1081,0,0,30,23,25,22,0,0,3
7018,534,1083,694,534,555,0,0,35,30,31,4,0,0,3
7019,534,1083,694,534,555,0,0,35,29,32,4,0,0,3
7020,534,1083,694,534,555,0,0,35,30,31,4,0,0,3
7021,534,1083,694,534,555,0,0,35,30,31,4,0,0,3
7022,534,1083,694,534,1081,0,0,33,26,28,13,0,0,3
7023,534,1083,1090,694,534,555,0,27,27,20,20,6,0,4
7024,534,534,1083,694,1090,0,0,35,26,26,13,0,0,1
7025,534,1090,534,0,0,0,0,85,15,0,0,0,0,2
7026,534,694,1083,534,0,0,0,35,35,30,0,0,0,3
7027,534,1083,694,534,0,0,0,36,31,33,0,0,0,3
7028,534,1083,694,534,0,0,0,36,31,33,0,0,0,3
7029,534,1083,694,534,555,0,0,35,30,31,4,0,0,3
7030,534,534,0,0,0,0,0,100,0,0,0,0,0,1
